"v_products_model";"v_status";"v_products_name_3";"v_products_description_3";"v_products_image";"v_products_price";"v_products_quantity";"v_products_weight";"v_categories_image_1";"v_categories_name_1_3";"v_categories_image_2";"v_categories_name_2_3";"v_manufacturers_name";"v_tax_class_title";"EOREOR"
17684;"Active";"EROPHARM TAURIX CREMA VOGORIZANTE EXTRA FUERTE";"<p>
	Una nueva crema para la virilidad masculina.<br />
	<br />
	Su composici&oacute;n natural compuesto con taurina y aut&eacute;ntico extracto de test&iacute;culo de toro. Sus valiosas sustancias activas y protectoras, abastecen y vitalizan la zona genital de forma &oacute;ptima.<br />
	<br />
	Los efectos regeneradores de esta crema para la virilidad masculina son reforzados por su composici&oacute;n de poderosos vasodilatadores que act&uacute;an de forma eficaz para la erecci&oacute;n del pene.<br />
	<br />
	Aplicando un suave masaje en la zona genital y en unos minutos notara sus efectos dotando al pene de mejor erecci&oacute;n y m&aacute;s fuerza.<br />
	<br />
	- Puede utilizarlo con preservativo. - Dermatol&oacute;gica y cl&iacute;nicamente testado<br />
	<br />
	Envase de 40 ml.</p>
";"products/EROPHARM_TAURIX_CREMA_VOGORIZANTE_EXTRA_FUERTE.jpg";"16.9";9;"0.5";;"AFRODISIACOS";"categorias/afrodisiacos/categoria_cremas_vigorizantes.jpg";"CREMAS VIGORIZANTES";"EROPHARM";"IVA (Normal)";"EOREOR"
17688;"Active";"EROPHARM PENISEX GOTAS DE AMOR";"<p>
	Representa la calidad desde hace m&aacute;s de 30 a&ntilde;os.<br />
	<br />
	Pruebe la compleja combinaci&oacute;n entre experimentos er&oacute;ticos y el elixir del amor con extracto de Schisandra.<br />
	<br />
	Desarrolle una vida er&oacute;tica disfrut&aacute;ndola con mayor placer y diversi&oacute;n gracias a este activador de placer.<br />
	<br />
	Envase de 30 ml.</p>
";"products/EROPHARM_PENISEX_GOTAS_DE_AMOR.jpg";"12.9";11;"0.5";;"AFRODISIACOS";"categorias/afrodisiacos/categoria_diluibles.jpg";"DILUIBLES";"EROPHARM";"IVA (Reducido)";"EOREOR"
17683;"Active";"EROPHARM SEXCALIBUR AFRODISIACO PARA HOMBRE";"<p>
	SeXcalibur es un potente afrodis&iacute;aco de extractos naturales que aporta una dosis de estimulantes sexuales propicias para las relaciones sexuales, influye positivamente en el apetito sexual, incrementando el orgasmo y la potencia sexual.<br />
	<br />
	Tomar entre una y cinco veces, como m&aacute;ximo por d&iacute;a 1/2 cucharada 2 ml sin diluir o tambi&eacute;n diluida en alguna bebida.<br />
	<br />
	Dosis diaria m&aacute;xima 6 ml.<br />
	<br />
	Para &eacute;l.<br />
	<br />
	Envase de 30 ml.</p>
";"products/EROPHARM_SEXCALIBUR_AFRODISIACO_PARA_HOMBRE.jpg";"13.9";20;"0.5";;"AFRODISIACOS";"categorias/afrodisiacos/categoria_diluibles.jpg";"DILUIBLES";"EROPHARM";"IVA (Reducido)";"EOREOR"
17681;"Active";"EROPHARM SEXOTIC AFRODISIACO ESTIMULANTE";"<p>
	Gotas con extracto de Maca para ella y el. Suplemento alimenticio con extractos vegetales.<br />
	<br />
	Est&aacute; compuesto por Guaran&aacute; y Damiana, estos dos principales ingredientes act&uacute;an en el organismo de tal manera que aumentan la libido entre las parejas, potenciando los sentidos y la respuesta a los est&iacute;mulos sexuales.<br />
	<br />
	Tomar entre una y cinco veces como m&aacute;ximo, por d&iacute;a 1/2 cucharada (2ml) sin diluir o tambi&eacute;n diluida en alguna bebida.<br />
	<br />
	Dosis diaria m&aacute;xima 6 ml.<br />
	<br />
	Para ella y para el.<br />
	<br />
	Envase de 30 ml.</p>
";"products/EROPHARM_SEXOTIC_AFRODISIACO_ESTIMULANTE.jpg";"13.9";9;"0.5";;"AFRODISIACOS";"categorias/afrodisiacos/categoria_diluibles.jpg";"DILUIBLES";"EROPHARM";"IVA (Reducido)";"EOREOR"
17462;"Active";"COOLMANN AUMENTADOR DE SEMEN FLATPACK";"<p>
	Un complemento alimenticio, que aumenta la producci&oacute;n se semen y virilidad.<br />
	<br />
	Estas c&aacute;psulas ayudan a mejorar la calidad, movilidad y la cantidad de semen. Mejora la confianza en ti mismo, consigue orgasmos y eyaculaciones m&aacute;s largos e intensos y aumenta tus deseos sexuales.<br />
	<br />
	Emula a los actores porno de las pel&iacute;culas con tus eyaculaciones.<br />
	<br />
	Nuevo envase FlatPak de 30 c&aacute;psulas.</p>
";"products/COOLMANN_AUMENTADOR_DE_SEMEN_FLATPACK.jpg";"32.45";37;"0.5";;"AFRODISIACOS";"categorias/";"POTENCIADOR DE SEMEN";"COBECO PHARMA";"IVA (Reducido)";"EOREOR"
17463;"Active";"CUM-PLUS AUMENTADOR DE SEMEN FLATPACK";"<p>
	Un complemento alimenticio, que aumenta la producci&oacute;n se semen y virilidad.<br />
	<br />
	Estas c&aacute;psulas ayudan a mejorar la calidad, movilidad y la cantidad de semen. Mejora la confianza en ti mismo, consigue orgasmos y eyaculaciones m&aacute;s largos e intensos y aumenta tus deseos sexuales.<br />
	<br />
	Emula a los actores porno de las pel&iacute;culas con tus eyaculaciones.<br />
	<br />
	Nuevo envase FlatPak de 30 c&aacute;psulas.</p>
";"products/CUM-PLUS_AUMENTADOR_DE_SEMEN_FLATPACK.jpg";"18.05";1;"0.5";;"AFRODISIACOS";"categorias/";"POTENCIADOR DE SEMEN";"COBECO PHARMA";"IVA (Reducido)";"EOREOR"
17465;"Active";"ORGASM EXTRA INTENSIFICADOR DE ORGASMOS FLATPACK";"<p>
	Intensifica orgasmos para el hombre.<br />
	&iexcl;Estad atentos! Nunca habr&aacute;s sentido un orgasmo tan poderoso.<br />
	<br />
	Orgasm Extra doblar&aacute; tu espinazo, mandar&aacute;n juegos artificiales al cerebro y te dejar&aacute; con una sonrisa de felicidad. Seguro que pensar&aacute;s que las &uacute;ltimas gotas de semen vinieron directamente de los dedos de los pies.<br />
	<br />
	Saca mucho m&aacute;s de ti.<br />
	<br />
	Nuevo envase FlatPak de 60 c&aacute;psulas.</p>
";"products/ORGASM_EXTRA_INTENSIFICADOR_DE_ORGASMOS_FLATPACK.jpg";"29.85";42;"0.5";;"AFRODISIACOS";"categorias/";"POTENCIADOR DE SEMEN";"COBECO PHARMA";"IVA (Reducido)";"EOREOR"
17707;"Active";"FRENCH KISS GEL PARA SEXO ORAL FRAMBUESA";"<p>
	El sabor a frutas pecaminosamente rico de FRENCH KISS hace que el sexo oral sea todav&iacute;a m&aacute;s placentero y emocionante para ambos.<br />
	<br />
	&iexcl;Ella ya no querr&aacute; parar de mimar su pene exhaustivamente con la boca y la lengua, y &eacute;l no podr&aacute; desistir de ella al practicar el sexo franc&eacute;s!.<br />
	<br />
	100% compatible con los preservativos.<br />
	<br />
	Perfecto para saborear.<br />
	<br />
	D&eacute;jate llevar por sus sensuales sabores ex&oacute;ticos.<br />
	<br />
	Sabor a Frambuesa.<br />
	<br />
	Envase de 75 ml.</p>
";"products/FRENCH_KISS_GEL_PARA_SEXO_ORAL_FRAMBUESA.jpg";"9.55";43;"0.5";;"AFRODISIACOS";"categorias/afrodisiacos/categoria_sexo_oral.jpg";"SEXO ORAL";"JOYDIVISION";"IVA (Normal)";"EOREOR"
17706;"Active";"FRENCH KISS GEL PARA SEXO ORAL FRESA";"<p>
	El sabor a frutas pecaminosamente rico de FRENCH KISS hace que el sexo oral sea todav&iacute;a m&aacute;s placentero y emocionante para ambos.<br />
	<br />
	&iexcl;Ella ya no querr&aacute; parar de mimar su pene exhaustivamente con la boca y la lengua, y &eacute;l no podr&aacute; desistir de ella al practicar el sexo franc&eacute;s!.<br />
	<br />
	100% compatible con los preservativos.<br />
	<br />
	Perfecto para saborear.<br />
	<br />
	D&eacute;jate llevar por sus sensuales sabores ex&oacute;ticos.<br />
	<br />
	Sabor a Fresa.<br />
	<br />
	Envase de 75 ml.</p>
";"products/FRENCH_KISS_GEL_PARA_SEXO_ORAL_FRESA.jpg";"9.55";11;"0.5";;"AFRODISIACOS";"categorias/afrodisiacos/categoria_sexo_oral.jpg";"SEXO ORAL";"JOYDIVISION";"IVA (Normal)";"EOREOR"
17608;"Active";"JES-EXTENDER BA&Ntilde;ADO EN ORO ALARGAMIENTO DE PENE";"<p>
	JES-EXTENDER GOLD, es un aparato con&nbsp; certificaci&oacute;n medica que sirve para alargar el pene mediante tracci&oacute;n.<br />
	<br />
	<u>&iquest;C&oacute;mo funciona JES-EXTENDER?</u><br />
	JES-EXTENDER es de f&aacute;cil aplicaci&oacute;n, no causa dolor y es indetectable debajo de pantalones holgados. El<br />
	JES-EXTENDER aumenta tanto la longitud como el grosor del pene. Es el &uacute;nico m&eacute;todo comprobado y documentado de alargamiento del pene sin cirug&iacute;as o consultas al m&eacute;dico.</p>
<p>
	<u>El Principio</u><br />
	JES-EXTENDER utiliza la tracci&oacute;n para guiar la capacidad natural que tiene el cuerpo humano para cambiar y desarrollarse bajo la influencia f&iacute;sica. Si expone una determinada parte de su cuerpo a estiramiento constante, las c&eacute;lulas en esta &aacute;rea comienzan a dividirse y multiplicarse, aumentando as&iacute; la masa de tejido. Por consiguiente, el alargamiento se da tanto en el largo como en el ancho (grosor) del pene. Diversas y numerosas culturas diferentes conocen y han utilizado este principio natural a lo largo de los siglos para desarrollar o alargar diversas partes del cuerpo.<br />
	&nbsp;<br />
	<u>Aparato m&eacute;dico</u><br />
	Se coloca un anillo de pl&aacute;stico especialmente dise&ntilde;ado alrededor de la base del pene. Un sujetador de pl&aacute;stico y silicona se ajusta alrededor de la cabeza del pene. Entre el anillo y el sujetador, dos barras din&aacute;micas de metal aplican una tensi&oacute;n que oscila entre los 600 y los 1.500 gramos. El usuario regula la tensi&oacute;n. El JES-EXTENDER se adapta a todas las personas y a penes de cualquier tama&ntilde;o.<br />
	&nbsp;<br />
	<u>&iquest;C&oacute;mo funciona en la pr&aacute;ctica?</u><br />
	El JES-EXTENDER puede utilizarse en cualquier momento del d&iacute;a durante per&iacute;odos extensos, en el trabajo o en su tiempo libre, dependiendo de sus actividades. La cantidad total de horas de utilizaci&oacute;n del JES-EXTENDER y la tracci&oacute;n aplicada determinan el resultado del tratamiento. No es necesario usar el JES-EXTENDER durante un per&iacute;odo prolongado e ininterrumpido para obtener resultados. Ejemplo: un tratamiento de 2 horas diarias durante 12 meses dar&aacute; el mismo resultado final que un tratamiento de 12 horas diarias durante 2 meses. Tambi&eacute;n podr&aacute; interrumpir su uso durante un tiempo sin afectar el resultado final. No por ello &quot;perder&aacute;&quot; parte de los resultados obtenidos.<br />
	<br />
	Tambi&eacute;n puede utilizarse de noche, aunque es posible que se suelte si se mueve mientras duerme o durante una erecci&oacute;n nocturna. Se recomienda utilizar la Almohadilla Protectora o cualquier otra medida de protecci&oacute;n para el uso de nocturno del JES-EXTENDER. Despu&eacute;s de cierta pr&aacute;ctica, la aplicaci&oacute;n del JES-EXTENDER le llevar&aacute; menos de un minuto. El tratamiento con el JES-EXTENDER no tiene efectos secundarios, no afecta la micci&oacute;n, la erecci&oacute;n o la fertilidad y el alargamiento es permanente. No necesita la ayuda de su m&eacute;dico.<br />
	<br />
	En el campo de la cirug&iacute;a se ha aplicado el mismo principio para estirar los dedos o las piernas y para cubrir defectos en el rostro.<br />
	&nbsp;<br />
	Resultados permanentes de 3 a 5 cent&iacute;metros.<br />
	<br />
	Garant&iacute;a m&eacute;dica, ya que su uso est&aacute; aprobado por las Autoridades Sanitarias de la Uni&oacute;n Europea, y est&aacute; registrado en el Ministerio de Salud de Espa&ntilde;a. Posee la Certificaci&oacute;n CE tipo 1, lo cual garantiza que no presenta efectos secundarios, ni a corto ni a largo plazo.<br />
	<br />
	Efectividad 97 %<br />
	<br />
	Garant&iacute;a cient&iacute;fica, ya que prestigiosos ur&oacute;logos de todo el mundo han realizado estudios cient&iacute;ficos que demuestran una efectividad del JES-EXTENDER del 97,5%.<br />
	<br />
	Extras de este producto:<br />
	-Ba&ntilde;ado en oro de 24 kilates<br />
	-Garant&iacute;a de por vida gratis.<br />
	-En caja de madera de caoba.<br />
	-Kit de repuestos gratis.<br />
	-Set de llaves gratis<br />
	-Cinta confort gratis.<br />
	-Almohadilla protectora gratis.<br />
	-Entra en penes erectos de hasta 23cm.<br />
	<br />
	Anunciado en Televisi&oacute;n.</p>
";"products/JES-EXTENDER_BANADO_EN_ORO_ALARGAMIENTO_DE_PENE.jpg";"180";2;"0.5";;"ALARGAMIENTO PENE";"categorias/alargamiento_del_pene/categoria_extensores.jpg";"EXTENSORES";"JES EXTENDER";"IVA (Reducido)";"EOREOR"
17515;"Active";"BABERO ADAN";"<p>
	Fant&aacute;stico babero con divertidas ilustraciones e im&aacute;genes er&oacute;ticas.<br />
	<br />
	Ideal para regalar.<br />
	<br />
	Lavable.</p>
";"products/BABERO_ADAN.jpg";"4.95";4;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_baberos.jpg";"BABEROS";"DIABLO PICANTE";"IVA (Normal)";"EOREOR"
17535;"Active";"BABERO BLANQUIAZUL";"<p>
	Fant&aacute;stico babero con divertidas ilustraciones e im&aacute;genes er&oacute;ticas.</p>
<p>
	Ideal para regalar.<br />
	<br />
	Lavable.</p>
";"products/BABERO_BLANQUIAZUL.jpg";"4.95";3;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_baberos.jpg";"BABEROS";"DIABLO PICANTE";"IVA (Normal)";"EOREOR"
17531;"Active";"BABERO BLAUGRANA";"<p>
	Fant&aacute;stico babero con divertidas ilustraciones e im&aacute;genes er&oacute;ticas.</p>
<p>
	Ideal para regalar.<br />
	<br />
	Lavable.</p>
";"products/BABERO_BLAUGRANA.jpg";"10.25";2;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_baberos.jpg";"BABEROS";"DIABLO PICANTE";"IVA (Normal)";"EOREOR"
17510;"Active";"BABERO DESNUDA CON FRUTAS";"<p>
	Fant&aacute;stico babero con divertidas ilustraciones e im&aacute;genes er&oacute;ticas.<br />
	<br />
	Ideal para regalar.<br />
	<br />
	Lavable.</p>
+";"products/BABERO_DESNUDA_CON_FRUTAS.jpg";"10.25";1;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_baberos.jpg";"BABEROS";"DIABLO PICANTE";"IVA (Normal)";"EOREOR"
17548;"Active";"BABERO DESNUDO EL";"<p>
	Fant&aacute;stico babero con divertidas ilustraciones e im&aacute;genes er&oacute;ticas.</p>
<p>
	Ideal para regalar.<br />
	<br />
	Lavable.</p>
";"products/BABERO_DESNUDO_EL.jpg";"10.25";3;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_baberos.jpg";"BABEROS";"DIABLO PICANTE";"IVA (Normal)";"EOREOR"
17516;"Active";"BABERO DIETA EROTICA";"<p>
	Fant&aacute;stico babero con divertidas ilustraciones e im&aacute;genes er&oacute;ticas.<br />
	<br />
	Ideal para regalar.<br />
	<br />
	Lavable.</p>
";"products/BABERO_DIETA_EROTICA.jpg";"4.95";3;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_baberos.jpg";"BABEROS";"DIABLO PICANTE";"IVA (Normal)";"EOREOR"
17514;"Active";"BABERO DIETA EROTICA ELLA";"<p>
	Fant&aacute;stico babero con divertidas ilustraciones e im&aacute;genes er&oacute;ticas.<br />
	<br />
	Ideal para regalar.<br />
	<br />
	Lavable.</p>
";"products/BABERO_DIETA_EROTICA_ELLA.jpg";"4.95";4;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_baberos.jpg";"BABEROS";"DIABLO PICANTE";"IVA (Normal)";"EOREOR"
17529;"Active";"BABERO ENANA";"<p>
	Fant&aacute;stico babero con divertidas ilustraciones e im&aacute;genes er&oacute;ticas.</p>
<p>
	Ideal para regalar.<br />
	<br />
	Lavable.</p>
";"products/BABERO_ENANA.jpg";"10.25";1;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_baberos.jpg";"BABEROS";"DIABLO PICANTE";"IVA (Normal)";"EOREOR"
17518;"Active";"BABERO ENFERMERA";"<p>
	Fant&aacute;stico babero con divertidas ilustraciones e im&aacute;genes er&oacute;ticas.<br />
	<br />
	Ideal para regalar.<br />
	<br />
	Lavable.</p>
";"products/BABERO_ENFERMERA.jpg";"10.25";1;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_baberos.jpg";"BABEROS";"DIABLO PICANTE";"IVA (Normal)";"EOREOR"
17513;"Active";"BABERO ESQUELETO";"<p>
	Fant&aacute;stico babero con divertidas ilustraciones e im&aacute;genes er&oacute;ticas.<br />
	<br />
	Ideal para regalar.<br />
	<br />
	Lavable.</p>
";"products/BABERO_ESQUELETO.jpg";"4.95";3;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_baberos.jpg";"BABEROS";"DIABLO PICANTE";"IVA (Normal)";"EOREOR"
17544;"Active";"BABERO EVA";"<p>
	Fant&aacute;stico babero con divertidas ilustraciones e im&aacute;genes er&oacute;ticas.</p>
<p>
	Ideal para regalar.<br />
	<br />
	Lavable.</p>
";"products/BABERO_EVA.jpg";"4.95";4;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_baberos.jpg";"BABEROS";"DIABLO PICANTE";"IVA (Normal)";"EOREOR"
17519;"Active";"BABERO HUEVOS FRITOS";"<p>
	Fant&aacute;stico babero con divertidas ilustraciones e im&aacute;genes er&oacute;ticas.<br />
	<br />
	Ideal para regalar.<br />
	<br />
	Lavable.</p>
";"products/BABERO_HUEVOS_FRITOS.jpg";"10.25";1;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_baberos.jpg";"BABEROS";"DIABLO PICANTE";"IVA (Normal)";"EOREOR"
17520;"Active";"BABERO MENU DEL NOVIO";"<p>
	Fant&aacute;stico babero con divertidas ilustraciones e im&aacute;genes er&oacute;ticas.<br />
	<br />
	Ideal para regalar.<br />
	<br />
	Lavable.</p>
";"products/BABERO_MENU_DEL_NOVIO.jpg";"10.25";2;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_baberos.jpg";"BABEROS";"DIABLO PICANTE";"IVA (Normal)";"EOREOR"
17532;"Active";"BABERO MERENGUE";"<p>
	Fant&aacute;stico babero con divertidas ilustraciones e im&aacute;genes er&oacute;ticas.</p>
<p>
	Ideal para regalar.<br />
	<br />
	Lavable.</p>
";"products/BABERO_MERENGUE.jpg";"10.25";1;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_baberos.jpg";"BABEROS";"DIABLO PICANTE";"IVA (Normal)";"EOREOR"
17547;"Active";"BABERO PENE LUPA";"<p>
	Fant&aacute;stico babero con divertidas ilustraciones e im&aacute;genes er&oacute;ticas.</p>
<p>
	Ideal para regalar.<br />
	<br />
	Lavable.</p>
";"products/BABERO_PENE_LUPA.jpg";"10.25";1;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_baberos.jpg";"BABEROS";"DIABLO PICANTE";"IVA (Normal)";"EOREOR"
17533;"Active";"BABERO ROJIBLANCO";"<p>
	Fant&aacute;stico babero con divertidas ilustraciones e im&aacute;genes er&oacute;ticas.</p>
<p>
	Ideal para regalar.<br />
	<br />
	Lavable.</p>
";"products/BABERO_ROJIBLANCO.jpg";"10.25";1;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_baberos.jpg";"BABEROS";"DIABLO PICANTE";"IVA (Normal)";"EOREOR"
17512;"Active";"BABERO SADO EL";"<p>
	Fant&aacute;stico babero con divertidas ilustraciones e im&aacute;genes er&oacute;ticas.<br />
	<br />
	Ideal para regalar.<br />
	<br />
	Lavable.</p>
";"products/BABERO_SADO_EL.jpg";"4.95";3;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_baberos.jpg";"BABEROS";"DIABLO PICANTE";"IVA (Normal)";"EOREOR"
17528;"Active";"BABERO SADO ELLA";"<p>
	Fant&aacute;stico babero con divertidas ilustraciones e im&aacute;genes er&oacute;ticas.</p>
<p>
	Ideal para regalar.<br />
	<br />
	Lavable.</p>
";"products/BABERO_SADO_ELLA.jpg";"10.25";1;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_baberos.jpg";"BABEROS";"DIABLO PICANTE";"IVA (Normal)";"EOREOR"
17530;"Active";"BABERO SEXY ELLA";"<p>
	Fant&aacute;stico babero con divertidas ilustraciones e im&aacute;genes er&oacute;ticas.</p>
<p>
	Ideal para regalar.<br />
	<br />
	Lavable.</p>
";"products/BABERO_SEXY_ELLA.jpg";"10.25";1;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_baberos.jpg";"BABEROS";"DIABLO PICANTE";"IVA (Normal)";"EOREOR"
17517;"Active";"BABERO SUPERPENE";"<p>
	Fant&aacute;stico babero con divertidas ilustraciones e im&aacute;genes er&oacute;ticas.<br />
	<br />
	Ideal para regalar.<br />
	<br />
	Lavable.</p>
";"products/BABERO_SUPERPENE.jpg";"10.25";1;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_baberos.jpg";"BABEROS";"DIABLO PICANTE";"IVA (Normal)";"EOREOR"
17521;"Active";"BABERO TORERO";"<p>
	Fant&aacute;stico babero con divertidas ilustraciones e im&aacute;genes er&oacute;ticas.<br />
	<br />
	Ideal para regalar.<br />
	<br />
	Lavable.</p>
";"products/BABERO_TORERO.jpg";"10.25";2;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_baberos.jpg";"BABEROS";"DIABLO PICANTE";"IVA (Normal)";"EOREOR"
17534;"Active";"BABERO VERDIBLANCO";"<p>
	Fant&aacute;stico babero con divertidas ilustraciones e im&aacute;genes er&oacute;ticas.</p>
<p>
	Ideal para regalar.<br />
	<br />
	Lavable.</p>
";"products/BABERO_VERDIBLANCO.jpg";"4.95";2;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_baberos.jpg";"BABEROS";"DIABLO PICANTE";"IVA (Normal)";"EOREOR"
17488;"Active";"LABIOS GOLOSINA DE FRESA";"<p>
	Golosina con forma de labios de caramelo masticable sabor de fresa.<br />
	<br />
	Fabricado en Espa&ntilde;a utilizando los mejores ingredientes y sobre todo, hecho para disfrutar de un momento dulce y divertido.</p>
";"products/LABIOS_GOLOSINA_DE_FRESA_2.jpg";"3.15";39;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_comestibles.jpg";"COMESTIBLES";"DIABLO PICANTE";"IVA (Reducido)";"EOREOR"
17494;"Active";"PENE GOLOSINA DE FRESA";"<p>
	Golosina con forma de pene de caramelo masticable sabor a fresa.<br />
	<br />
	Fabricado en Espa&ntilde;a utilizando los mejores ingredientes y sobre todo, hecho para disfrutar de un momento dulce y divertido.</p>
";"products/PENE_GOLOSINA_DE_FRESA_2.jpg";"1.65";50;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_comestibles.jpg";"COMESTIBLES";"DIABLO PICANTE";"IVA (Reducido)";"EOREOR"
17487;"Active";"PENE GOLOSINA GAY";"<p>
	Golosina con forma de pene de caramelo masticable.<br />
	<br />
	Fabricado en Espa&ntilde;a utilizando los mejores ingredientes y sobre todo, hecho para disfrutar de un momento dulce y divertido.</p>
";"products/PENE_GOLOSINA_GAY.jpg";"1.95";50;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_comestibles.jpg";"COMESTIBLES";"DIABLO PICANTE";"IVA (Reducido)";"EOREOR"
17506;"Active";"PICHICAS DE GOLOSINA";"<p>
	Golosina en forma de penes de caramelo masticable sabor tutti fruti.<br />
	<br />
	Fabricado en Espa&ntilde;a utilizando los mejores ingredientes y sobre todo, hecho para disfrutar de un momento dulce y divertido.</p>
";"products/PICHICAS_DE_GOLOSINA.jpg";"4.25";13;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_comestibles.jpg";"COMESTIBLES";"DIABLO PICANTE";"IVA (Reducido)";"EOREOR"
17503;"Active";"SUJETADOR DE CARAMELO MASTICABLE";"<p>
	Sujetador de caramelo masticable con forma de corazones y sabor a fresa.<br />
	<br />
	Fabricado en Espa&ntilde;a utilizando los mejores ingredientes y sobre todo, hecho para disfrutar de un momento dulce y divertido.</p>
";"products/SUJETADOR_DE_CARAMELO_MASTICABLE.jpg";"7.75";3;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_comestibles.jpg";"COMESTIBLES";"DIABLO PICANTE";"IVA (Reducido)";"EOREOR"
17504;"Active";"TANGA UNISEX DE CARAMELO MASTICABLE FBI";"<p>
	Tanga unisex de caramelo masticable con la palabra C&oacute;meme con sabor a fresa.<br />
	<br />
	Fabricado en Espa&ntilde;a utilizando los mejores ingredientes y sobre todo, hecho para disfrutar de un momento dulce y divertido.</p>
";"products/TANGA_UNISEX_DE_CARAMELO_MASTICABLE_FBI.jpg";"7.75";3;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_comestibles.jpg";"COMESTIBLES";"DIABLO PICANTE";"IVA (Reducido)";"EOREOR"
17502;"Active";"TANGA UNISEX DE CARAMELO MASTICABLE POLICIA";"<p>
	Tanga unisex de caramelo masticable con la palabra C&oacute;meme con sabor a fresa.<br />
	<br />
	Fabricado en Espa&ntilde;a utilizando los mejores ingredientes y sobre todo, hecho para disfrutar de un momento dulce y divertido.</p>
";"products/TANGA_UNISEX_DE_CARAMELO_MASTICABLE_POLICIA.jpg";"7.75";3;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_comestibles.jpg";"COMESTIBLES";"DIABLO PICANTE";"IVA (Reducido)";"EOREOR"
17509;"Active";"TANGA UNISEX DE CARAMELO MASTICABLE STOP";"<p>
	Tanga unisex de caramelo masticable con forma de se&ntilde;al de STOP con sabor a fresa.<br />
	<br />
	Fabricado en Espa&ntilde;a utilizando los mejores ingredientes y sobre todo, hecho para disfrutar de un momento dulce y divertido.</p>
";"products/TANGA_UNISEX_DE_CARAMELO_MASTICABLE_STOP.jpg";"7.75";7;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_comestibles.jpg";"COMESTIBLES";"DIABLO PICANTE";"IVA (Reducido)";"EOREOR"
17505;"Active";"TARRINA CARAMELITOS CANDY MINI-SEX";"<p>
	Tarrina con golosinas en forma de mini penes de caramelo masticable sabor tutti fruti.<br />
	<br />
	Fabricado en Espa&ntilde;a utilizando los mejores ingredientes y sobre todo, hecho para disfrutar de un momento dulce y divertido.</p>
";"products/TARRINA_CARAMELITOS_CANDY_MINI-SEX.jpg";"4.25";15;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_comestibles.jpg";"COMESTIBLES";"DIABLO PICANTE";"IVA (Reducido)";"EOREOR"
17568;"Active";"DELANTAL ADAN";"<p>
	Fant&aacute;stico delantal con divertidas ilustraciones e im&aacute;genes er&oacute;ticas.<br />
	<br />
	Perfecto para regalar en despedidas de soltero/a.<br />
	<br />
	Lavable.</p>
";"products/DELANTAL_ADAN.jpg";"16.15";2;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_delantales.jpg";"DELANTALES";"DIABLO PICANTE";"IVA (Normal)";"EOREOR"
17539;"Active";"DELANTAL ALIMENTO DEL FUTURO";"<p>
	Fant&aacute;stico delantal con divertidas ilustraciones e im&aacute;genes er&oacute;ticas.<br />
	<br />
	Perfecto para regalar en despedidas de soltero/a.<br />
	<br />
	Lavable.</p>
";"products/DELANTAL_ALIMENTO_DEL_FUTURO.jpg";"13.45";2;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_delantales.jpg";"DELANTALES";"DIABLO PICANTE";"IVA (Normal)";"EOREOR"
17563;"Active";"DELANTAL BLANQUIAZUL";"<p>
	Fant&aacute;stico delantal con divertidas ilustraciones e im&aacute;genes er&oacute;ticas.<br />
	<br />
	Perfecto para regalar en despedidas de soltero/a.<br />
	<br />
	Lavable.</p>
";"products/DELANTAL_BLANQUIAZUL.jpg";"7.95";4;"0.5";;"DIVERTIDOS";"categorias/divertidos/categoria_delantales.jpg";"DELANTALES";"DIABLO PICANTE";"IVA (Normal)";"EOREOR"
